comment_id,episode,sentiment,intensity
i2iwown,7,confused,
i2iwth3,7,confused,
i2ix69n,7,impressed,
i2ix69n,7,scared,
i2iycjv,7,excited,
i2iycjv,7,confused,
i2iz6dp,7,confused,
i2izkt1,7,excited,
i2izkt1,7,impressed,
i2j09zj,7,confused,
i2j09zj,7,impressed,
i2j0kak,7,confused,
i2j0kak,7,impressed,
i2j1dah,7,amused,
i2j1tf3,7,impressed,
i2j2gtl,7,confused,
i2j2gtl,7,curious,
i2j2yct,7,confused,
i2j2yct,7,curious,
i2j449h,7,confused,
i2j6mpk,7,confused,
i2j6mpk,7,impressed,
i2j6x54,7,confused,
i2j6x54,7,impressed,
i2j75wu,7,confused,
i2j75wu,7,amused,
i2j762x,7,confused,
i2j762x,7,scared,
i2j7iuv,7,confused,
i2j7iuv,7,concerned,
i2j7ry1,7,sad,
i2j7ry1,7,confused,
i2j7u1j,7,confused,
i2j815r,7,confused,
i2j815r,7,curious,
i2j82xs,7,curious,
i2j82xs,7,amused,
i2j8gar,7,excited,
i2j8mz9,7,curious,
i2j8mz9,7,speculative,
i2j8xk2,7,confused,
i2j9d7g,7,excited,
i2j9d7g,7,amused,
i2j9mgw,7,confused,
i2j9mgw,7,amused,
i2j9mmv,7,sad,
i2j9mmv,7,shocked,
i2ja918,7,confused,
i2jagld,7,confused,
i2jzuwc,7,impressed,
i2kg3hm,7,confused,
i2kz6d9,7,confused,
i2kz6d9,7,sad,
i2l9c45,7,shocked,
i2l9c45,7,excited,
i2la76u,7,confused,
i2la76u,7,interested,
i2lb3ku,7,confused,
i2lb3ku,7,scared,
i2lcvcd,7,confused,
i2lmw5p,7,impressed,
i2louvm,7,sympathetic,
i2louvm,7,concerned,
i2lv3o7,7,confused,
i2lvmej,7,sad,
i2lxi2h,7,confused,
i2lxi2h,7,impressed,
i2lzb6v,7,amused,
i2lzb6v,7,impressed,
i2lzrwi,7,confused,
i2lzrwi,7,amused,
i2m1nkf,7,confused,
i2m1nkf,7,angry,
i2m1nkf,7,disappointed,
i2mg9h1,7,confused,
i2mg9h1,7,excited,
i2mg9h1,7,impressed,
i2mh3dv,7,impressed,
i2mi4qd,7,impressed,
i2mjw4j,7,confused,
i2nbcav,7,love,
i2nbcav,7,confused,
i2nhmca,7,shocked,
i2nhmca,7,confused,
i2nhy0x,7,confused,
i2nkma7,7,confused,
i2nkma7,7,curious,
i2nlpg0,7,suspicious,
i2nlpg0,7,confused,
i2nv3pp,7,excited,
i2nv3pp,7,impressed,
i2nv8h7,7,confused,
i2nv8h7,7,curious,
i2o5sk5,7,curious,
i2o5sk5,7,speculative,
i2o75ve,7,confused,
i2o75ve,7,curious,
i2o75ve,7,frustrated,
i2okae6,7,confused,
i2okae6,7,curious,
i2ovk57,7,confused,
i2ovk57,7,impressed,
i2ozxwt,7,sad,
i2ozxwt,7,impressed,
i2p1c3w,7,confused,
i2p1c3w,7,curious,
i2p6c26,7,confused,
i2p6c26,7,disappointed,
i2pdasd,7,impressed,
i2plbku,7,excited,
i2plbku,7,confused,
i2ple25,7,shocked,
i2ple25,7,confused,
i2plkqa,7,confused,
i2ptk9t,7,confused,
i2ptk9t,7,excited,
i2q21pr,7,confused,
i2q2g26,7,confused,
i2q6tkl,7,confused,
i2r62l5,7,confused,
i2r6ckb,7,excited,
i2r6v8h,7,confused,
i2r6v8h,7,excited,
i2r8utj,7,confused,
i2rjwkf,7,love,
i2rjwkf,7,sad,
i2rkenc,7,confused,
i2rkenc,7,impressed,
i2rkenc,7,annoyed,
i2rofb1,7,excited,
i2ru9nt,7,confused,
i2s5mqa,7,angry,
i2s5mqa,7,confused,
i2sjfsg,7,confused,
i2sjt6e,7,confused,
i2sjt6e,7,disappointed,
i2sjt6e,7,annoyed,
i2sng7s,7,confused,
i2sng7s,7,annoyed,
i2snwgc,7,confused,
i2sqrbz,7,confused,
i2sqrbz,7,impressed,
i2srt0l,7,curious,
i2srt0l,7,confused,
i2ssul3,7,sad,
i2ssul3,7,confused,
i2t4k6a,7,sad,
i2t4k6a,7,impressed,
i2t4rkd,7,confused,
i2t4rkd,7,curious,
i2t6nvz,7,confused,
i2t8ion,7,annoyed,
i2t8ra6,7,impressed,
i2t8u0p,7,angry,
i2t8u0p,7,disappointed,
i2ta3im,7,sad,
i2tagid,7,scared,
i2tagid,7,disappointed,
i2takpl,7,confused,
i2takpl,7,amused,
i2tbxzq,7,confused,
i2tbxzq,7,impressed,
i2tc1ux,7,amused,
i2tc8im,7,confused,
i2tcawt,7,excited,
i2tcf40,7,amused,
i2tctgm,7,confused,
i2tdgs8,7,confused,
i2tdjws,7,shocked,
i2tdjws,7,excited,
i2tdr9p,7,confused,
i2tdr9p,7,sad,
i2tdw1p,7,disappointed,
i2tdw1p,7,confused,
i2te2uq,7,confused,
i2te2uq,7,sad,
i2teosq,7,disappointed,
i2teosq,7,confused,
i2tffmh,7,confused,
i2tffmh,7,curious,
i2tfir4,7,amused,
i2tinam,7,shocked,
i2tinam,7,confused,
i2tinjo,7,shocked,
i2tinjo,7,confused,
i2tjggh,7,impressed,
i2tk33z,7,excited,
i2tl436,7,concerned,
i2tl436,7,anxious,
i2tlc8n,7,confused,
i2tswrb,7,shocked,
i2tswrb,7,excited,
i2tswrb,7,confused,
i2tutxm,7,disappointed,
i2u0ayp,7,shocked,
i2u4cft,7,excited,
i2u4cft,7,confused,
i2u5ezd,7,amused,
i2ueugx,7,confused,
i2ufbl3,7,impressed,
i2un5nu,7,confused,
i2un5nu,7,impressed,
i2uninf,7,confused,
i2uninf,7,excited,
i2upsmv,7,confused,
i2v1s70,7,impressed,
i2v1s70,7,eerie,
i2v7uji,7,confused,
i2v8vxk,7,angry,
i2v8vxk,7,impressed,
i2v95h3,7,confused,
i2v95h3,7,excited,
i2vbemk,7,sad,
i2vbemk,7,love,
i2vsl45,7,excited,
i2w00vo,7,disturbed,
i2w00vo,7,confused,
i2w0u4r,7,impressed,
i2w1qvd,7,confused,
i2w1qvd,7,amused,
i2w3m3l,7,confused,
i2w3m3l,7,impressed,
i2ws5nd,7,confused,
i2ws5nd,7,curious,
i2wse6l,7,confused,
i2wwpvp,7,sad,
i2wwpvp,7,impressed,
i2wxdc3,7,confused,
i2wxdc3,7,sad,
i2wyt65,7,confused,
i2wyt65,7,impressed,
i2x1sh3,7,sad,
i2x64nx,7,confused,
i2x64nx,7,sad,
i2xbjbh,7,confused,
i2xbjbh,7,impressed,
i2xmgme,7,excited,
i2xmgme,7,confused,
i2y3d38,7,curious,
i32r4l9,7,confused,
i32r4l9,7,impressed,
i32s5oi,7,confused,
i32s5oi,7,disappointed,
i330yrg,7,confused,
i330yrg,7,amused,
i342cb1,7,love,
i342cb1,7,impressed,
i342cb1,7,amused,
i34bjpi,7,confused,
i352n0z,7,confused,
i353d2u,7,angry,
i353d2u,7,impressed,
i353t65,7,excited,
i353z0c,7,confused,
i36l02u,7,confused,
i36l02u,7,amused,
i38hc2t,7,shocked,
i38hc2t,7,confused,
i38i5ns,7,confused,
i38i5ns,7,impressed,
i39nc15,7,confused,
i3aqmai,7,confused,
i3ervs7,7,confused,
i3fbohl,7,impressed,
i3ntwrh,7,confused,
i3ntwrh,7,impressed,
i3nvt8p,7,confused,
i3nvt8p,7,curious,
i3o9lzi,7,confused,
i3o9lzi,7,impressed,
i3wwbaq,7,amused,
i41yiad,7,shocked,
i41yiad,7,sad,
i41yiad,7,disappointed,
i446k72,7,confused,
i446k72,7,amused,
i44ct5y,7,excited,
i4e5a3s,7,confused,
i4iukf3,7,curious,
i4lpymd,7,amused,
i4lpymd,7,confused,
i4lpymd,7,disappointed,
i4lr8mq,7,confused,
i4n2w85,7,confused,
i4n2w85,7,impressed,
i4n6al9,7,excited,
i4n6al9,7,impressed,
i4n6j2t,7,excited,
i4n6j2t,7,impressed,
i4v4b0t,7,impressed,
i4v4b0t,7,confused,
i51lexu,7,amused,
i5isurt,7,amused,
i5rq3z0,7,confused,
i5rq3z0,7,amused,
i5sgq0s,7,confused,
i5sgq0s,7,impressed,
i5w9sx0,7,amused,
i62gmax,7,confused,
i62gmax,7,amused,
i62kmqg,7,shocked,
i62kmqg,7,confused,
i68cwr1,7,confused,
i68nfo8,7,impressed,
i6bv0as,7,confused,
i6tpwln,7,scared,
i6tpwln,7,confused,
i6ukdqa,7,confused,
i6ukdqa,7,sad,
i719ub3,7,confused,
i719ub3,7,impressed,
i7e7qtn,7,love,
i7e7qtn,7,impressed,
i82keya,7,curious,
i84hkzb,7,confused,
i84hkzb,7,curious,
i8ekem4,7,shocked,
i8ekem4,7,sad,
i8ekx37,7,confused,
i8glsku,7,confused,
i8gni9p,7,amused,
i8gni9p,7,confused,
i8gqdpl,7,confused,
i8gqdpl,7,impressed,
i8gsik7,7,confused,
i8gsik7,7,thoughtful,
i8jji1y,7,confused,
i8px4hg,7,sad,
i8px4hg,7,love,
i8spmjr,7,confused,
i8tfsec,7,confused,
i8wujlm,7,confused,
i8wujlm,7,impressed,
i9fgxxg,7,confused,
i9i2ysr,7,impressed,
i9i2ysr,7,confused,
i9i36fe,7,confused,
i9i36fe,7,excited,
i9i3ei4,7,disappointed,
ib0dwdv,7,excited,
ib0dwdv,7,amused,
ib0dwdv,7,impressed,
ibn26or,7,confused,
ibn26or,7,disappointed,
ibs2la4,7,confused,
ibs3t2z,7,confused,
ibym8r7,7,confused,
iced1ra,7,impressed,
iced1ra,7,sad,
iced1ra,7,excited,
icj2u78,7,impressed,
if43j5i,7,confused,
ifyayqi,7,impressed,
ifyayqi,7,confused,
ifzeuhz,7,excited,
ifzeuhz,7,confused,
ig01lqx,7,excited,
ig30zai,7,confused,
igtmh0r,7,excited,
igtomb8,7,impressed,
ih7s3y8,7,confused,
ih7s3y8,7,shocked,
ihhu13j,7,confused,
ihhu13j,7,curious,
ihi2vc6,7,impressed,
ihxry3h,7,impressed,
il63lun,7,confused,
ilyvsjq,7,amused,
ilzk1d6,7,sad,
imgf3ey,7,confused,
imt9h7o,7,confused,
imu08w5,7,confused,
imu08w5,7,disappointed,
in0dec4,7,excited,
in0drbc,7,shocked,
in0drbc,7,excited,
in0drbc,7,impressed,
in0e24n,7,confused,
in0e24n,7,disappointed,
in0fn6e,7,shocked,
in0fn6e,7,confused,
inr1j21,7,confused,
inr1j21,7,angry,
instjuw,7,confused,
instjuw,7,sad,
iod8h3v,7,angry,
iod8h3v,7,confused,
iq7t1hu,7,amused,
iq7t1hu,7,excited,
iqs0shi,7,confused,
iqs0shi,7,impressed,
iuf54jw,7,shocked,
iuf54jw,7,excited,
iuf54jw,7,sad,
iufnjjs,7,impressed,
iufpdxl,7,confused,
iufpdxl,7,curious,
iwf7i40,7,impressed,
iwjqtip,7,confused,
iwjqtip,7,impressed,
j0shmox,7,excited,
j0shmox,7,amused,
i2x73vs,8,excited,
i2xaj4b,8,excited,
i2xb0er,8,impressed,
i2xbbpr,8,amused,
i2xbbpr,8,excited,
i2xbbpr,8,confused,
i2xbbpr,8,shocked,
i2xbbpr,8,disappointed,
i2xbcqq,8,confused,
i2xbdci,8,impressed,
i2xbdnc,8,confused,
i2xbfp0,8,amused,
i2xccee,8,shocked,
i2xccee,8,confused,
i2xcpdl,8,confused,
i2xcpdl,8,disappointed,
i2xcxwy,8,disappointed,
i2xd2el,8,confused,
i2xd68n,8,confused,
i2xd92x,8,confused,
i2xd92x,8,shocked,
i2xddt5,8,confused,
i2xde3n,8,confused,
i2xde3n,8,impressed,
i2xdgcn,8,amused,
i2xdh9f,8,confused,
i2xdh9f,8,sad,
i2xdh9f,8,love,
i2xdiw9,8,confused,
i2xdmsv,8,confused,
i2xdyqt,8,excited,
i2xdyqt,8,angry,
i2xe37c,8,confused,
i2xe37c,8,amused,
i2xe3lx,8,confused,
i2xe3lx,8,curious,
i2xeen6,8,excited,
i2xeen6,8,angry,
i2xeew8,8,shocked,
i2xeew8,8,excited,
i2xefdr,8,confused,
i2xefdr,8,impressed,
i2xeihp,8,angry,
i2xeihp,8,love,
i2xeiwj,8,curious,
i2xel1l,8,shocked,
i2xel1l,8,excited,
i2xel1l,8,confused,
i2xem9l,8,amused,
i2xem9l,8,disappointed,
i2xerwr,8,confused,
i2xes9k,8,curious,
i2xetae,8,excited,
i2xetae,8,impressed,
i2xetb4,8,shocked,
i2xetb4,8,excited,
i2xewpl,8,sad,
i2xewpl,8,confused,
i2xezvx,8,amused,
i2xezvx,8,confused,
i2xf0xg,8,confused,
i2xf0xg,8,impressed,
i2xf34b,8,confused,
i2xf34b,8,curious,
i2xf8t7,8,impressed,
i2xf9mm,8,impressed,
i2xfeob,8,confused,
i2xfhkj,8,confused,
i2xfq3f,8,confused,
i2xfq3f,8,eerie,
i2xfwuy,8,shocked,
i2xfwuy,8,excited,
i2xfznn,8,excited,
i2xfznn,8,curious,
i2xg02q,8,confused,
i2xg0di,8,disappointed,
i2xg0di,8,hate,
i2xg0mo,8,confused,
i2xg6i5,8,curious,
i2xgapw,8,curious,
i2xgapw,8,speculative,
i2xgbkt,8,excited,
i2xgcfh,8,shocked,
i2xgcfh,8,excited,
i2xgcxs,8,amused,
i2xgiik,8,love,
i2xgiik,8,excited,
i2xgixe,8,excited,
i2xgjml,8,confused,
i2xgmcl,8,confused,
i2xgolx,8,shocked,
i2xgolx,8,confused,
i2xgq5a,8,confused,
i2xgq5a,8,love,
i2xgs16,8,excited,
i2xgu0w,8,impressed,
i2xgu0w,8,excited,
i2xgw4z,8,confused,
i2xgw5h,8,disappointed,
i2xgy5q,8,confused,
i2xgy5q,8,frustrated,
i2xh01m,8,confused,
i2xh01m,8,excited,
i2xh22c,8,excited,
i2xh22c,8,amused,
i2xh278,8,excited,
i2xh278,8,impressed,
i2xh3c7,8,confused,
i2xh3c7,8,angry,
i2xh3fj,8,confused,
i2xh76y,8,shocked,
i2xh76y,8,excited,
i2xh76y,8,confused,
i2xh76y,8,sad,
i2xh76y,8,impressed,
i2xh797,8,excited,
i2xh7g7,8,excited,
i2xh7g7,8,impressed,
i2xh7yo,8,confused,
i2xh7yo,8,impressed,
i2xh857,8,sad,
i2xh857,8,love,
i2xh8or,8,excited,
i2xh9os,8,confused,
i2xh9px,8,shocked,
i2xh9px,8,amused,
i2xh9uw,8,confused,
i2xh9uw,8,amused,
i2xh9zn,8,confused,
i2xh9zn,8,disappointed,
i2xhb4b,8,impressed,
i2xhbbj,8,excited,
i2xhbbj,8,impressed,
i2xhbnq,8,confused,
i2xhdbb,8,confused,
i2xhehh,8,shocked,
i2xhehh,8,excited,
i2xheqx,8,confused,
i2xheqx,8,curious,
i2xheyi,8,impressed,
i2xhezs,8,sad,
i2xhezs,8,shocked,
i2xhg4u,8,confused,
i2xhg4u,8,disappointed,
i2xhghp,8,confused,
i2xhghp,8,impressed,
i2xhhqf,8,annoyed,
i2xhhqf,8,disappointed,
i2xhilq,8,excited,
i2xhjkb,8,confused,
i2xhkhk,8,excited,
i2xhkqb,8,confused,
i2xhkqb,8,skeptical,
i2xhl1o,8,confused,
i2xhlvr,8,confused,
i2xhmcc,8,shocked,
i2xhmcc,8,excited,
i2xhmcc,8,amused,
i2xhmel,8,excited,
i2xhn5o,8,disappointed,
i2xhn5o,8,excited,
i2xhnnj,8,confused,
i2xhnnj,8,sad,
i2xhnwk,8,excited,
i2xho3r,8,excited,
i2xho3r,8,amused,
i2xhq36,8,confused,
i2xhqdo,8,shocked,
i2xhqdo,8,confused,
i2xhqdo,8,excited,
i2xhqhk,8,excited,
i2xhqhk,8,love,
i2xhsca,8,confused,
i2xhtnv,8,amused,
i2xhuun,8,confused,
i2xhvat,8,confused,
i2xhvh2,8,confused,
i2xhwh9,8,amused,
i2xhwh9,8,confused,
i2xhwh9,8,annoyed,
i2xhy1h,8,confused,
i2xhy1h,8,disappointed,
i2xhyqq,8,confused,
i2xi0cy,8,confused,
i2xi0cy,8,impressed,
i2xi0v2,8,sad,
i2xi0v2,8,confused,
i2xi2f7,8,confused,
i2xi33d,8,shocked,
i2xi33d,8,sad,
i2xi4co,8,amused,
i2xi4co,8,impressed,
i2xi70v,8,confused,
i2xi770,8,confused,
i2xi770,8,amused,
i2xi77z,8,impressed,
i2xi77z,8,curious,
i2xi796,8,excited,
i2xi86k,8,confused,
i2xia7s,8,amused,
i2xia7t,8,confused,
i2xia7t,8,impressed,
i2xibk8,8,excited,
i2xic7x,8,confused,
i2xick6,8,excited,
i2xid6n,8,confused,
i2xie43,8,sad,
i2xie43,8,confused,
i2xiep9,8,shocked,
i2xiep9,8,confused,
i2xif8a,8,confused,
i2xifbd,8,confused,
i2xifie,8,excited,
i2xifns,8,concerned,
i2xifns,8,hopeful,
i2xih0r,8,confused,
i2xihds,8,confused,
i2xihed,8,confused,
i2xii9r,8,confused,
i2xiif4,8,shocked,
i2xiif4,8,confused,
i2xiimw,8,impressed,
i2xiimw,8,excited,
i2xiism,8,sad,
i2xiism,8,confused,
i2xij0x,8,confused,
i2xij51,8,excited,
i2xij51,8,confused,
i2xij51,8,impressed,
i2xijsr,8,confused,
i2xijxn,8,excited,
i2xijxn,8,amused,
i2xik9x,8,excited,
i2xik9x,8,impressed,
i2xikh1,8,angry,
i2xikky,8,concerned,
i2xikky,8,curious,
i2xikvj,8,confused,
i2xikvj,8,impressed,
i2xikxs,8,love,
i2xikxs,8,excited,
i2xiky2,8,love,
i2xiky2,8,amused,
i2xiluf,8,love,
i2xiluf,8,concern,
i2xilw3,8,disappointed,
i2xilw3,8,amused,
i2xind1,8,confused,
i2xioau,8,confused,
i2xipng,8,excited,
i2xipng,8,confused,
i2xiqec,8,confused,
i2xiqec,8,impressed,
i2xiqhx,8,confused,
i2xiqhx,8,amused,
i2xiqln,8,confused,
i2xiqln,8,sad,
i2xiqok,8,confused,
i2xiqvu,8,disappointed,
i2xitct,8,confused,
i2xitdg,8,excited,
i2xitn3,8,sad,
i2xitn3,8,angry,
i2xitn3,8,disappointed,
i2xiu5a,8,confused,
i2xiup5,8,excited,
i2xivqx,8,anxious,
i2xixh4,8,confused,
i2xizxb,8,confused,
i2xj07r,8,confused,
i2xj07r,8,sad,
i2xj088,8,confused,
i2xj0n8,8,shocked,
i2xj0n8,8,excited,
i2xj0rp,8,confused,
i2xj0rp,8,impressed,
i2xj0we,8,confused,
i2xj0we,8,scared,
i2xj3js,8,excited,
i2xj3op,8,shocked,
i2xj5tr,8,confused,
i2xj7nv,8,confused,
i2xjb7m,8,excited,
i2xjb7m,8,sad,
i2xjc1o,8,confused,
i2xjc5y,8,excited,
i2xjc5y,8,impressed,
i2xjcct,8,confused,
i2xjcct,8,amused,
i2xjcnu,8,confused,
i2xjcnu,8,amused,
i2xjddg,8,worried,
i2xjddg,8,concerned,
i2xjduf,8,confused,
i2xje9i,8,love,
i2xje9i,8,sad,
i2xjels,8,confused,
i2xjels,8,disappointed,
i2xjf3y,8,angry,
i2xjf3y,8,disappointed,
i2xjflu,8,excited,
i2xjflu,8,impressed,
i2xjfn1,8,confused,
i2xjfn1,8,concerned,
i2xjgwi,8,excited,
i2xjhb4,8,confused,
i2xjhb4,8,curious,
i2xjk3h,8,confused,
i2xjk3h,8,sad,
i2xjkge,8,excited,
i2xjkge,8,confused,
i2xjkge,8,sad,
i2xjkh8,8,confused,
i2xjkh8,8,sad,
i2xjkh8,8,disappointed,
i2xjkh8,8,excited,
i2xjl4f,8,confused,
i2xjl4f,8,curious,
i2xjnzh,8,shocked,
i2xjnzh,8,confused,
i2xjpfo,8,excited,
i2xjqsq,8,nostalgic,
i2xjr9a,8,confused,
i2xjrii,8,confused,
i2xjrii,8,sad,
i2xjrs8,8,shocked,
i2xjrs8,8,scared,
i2xjs20,8,confused,
i2xjtl6,8,confused,
i2xjtl6,8,sad,
i2xjtqt,8,confused,
i2xjuzf,8,confused,
i2xjvje,8,confused,
i2xjvpe,8,confused,
i2xjvpe,8,impressed,
i2xjvq1,8,sad,
i2xjw1c,8,confused,
i2xjw8a,8,confused,
i2xjxv4,8,confused,
i2xjxv4,8,stressed,
i2xjyet,8,amused,
i2xjyta,8,excited,
i2xjzo0,8,impressed,
i2xjzo0,8,curious,
i2xk0q5,8,confused,
i2xk0q5,8,impressed,
i2xk27t,8,confused,
i2xk27t,8,amused,
i2xk2le,8,confused,
i2xk2le,8,excited,
i2xk2lj,8,disappointed,
i2xk4xj,8,confused,
i2xk4xj,8,curious,
i2xk6pd,8,confused,
i2xk7fk,8,confused,
i2xk83n,8,confused,
i2xk83n,8,impressed,
i2xk8ud,8,confused,
i2xk8ud,8,concerned,
i2xk93a,8,confused,
i2xkafe,8,confused,
i2xkafe,8,curious,
i2xkba6,8,confused,
i2xkba6,8,impressed,
i2xkc0d,8,confused,
i2xkc0d,8,sad,
i2xkc0d,8,disappointed,
i2xke5i,8,angry,
i2xke5i,8,concerned,
i2xkf7p,8,excited,
i2xkf7p,8,confused,
i2xkh0j,8,amused,
i2xkhcc,8,amused,
i2xkhov,8,confused,
i2xkhov,8,disappointed,
i2xkiy2,8,excited,
i2xkiy2,8,confused,
i2xkji9,8,confused,
i2xkji9,8,impressed,
i2xklo7,8,confused,
i2xklo7,8,angry,
i2xklzr,8,excited,
i2xklzr,8,confused,
i2xkn27,8,excited,
i2xkodk,8,confused,
i2xkodk,8,impressed,
i2xkq9j,8,impressed,
i2xkspl,8,confused,
i2xkspt,8,amused,
i2xkspt,8,confused,
i2xksye,8,disappointed,
i2xksye,8,annoyed,
i2xktn9,8,curious,
i2xkue7,8,confused,
i2xkv4y,8,excited,
i2xkv4y,8,confused,
i2xkvht,8,amused,
i2xkxeq,8,confused,
i2xkynq,8,confused,
i2xkynq,8,amused,
i2xkyxw,8,confused,
i2xkz75,8,excited,
i2xkz75,8,impressed,
i2xkz9j,8,shocked,
i2xkz9j,8,excited,
i2xkzy0,8,confused,
i2xl0eh,8,confused,
i2xl0eh,8,curious,
i2xl2q4,8,amused,
i2xl31o,8,confused,
i2xl69f,8,confused,
i2xla6c,8,confused,
i2xla6c,8,impressed,
i2xlbj1,8,confused,
i2xlbj1,8,curious,
i2xlbnb,8,shocked,
i2xlbnb,8,excited,
i2xlc2m,8,confused,
i2xlc2m,8,amused,
i2xlcls,8,confused,
i2xlcls,8,curious,
i2xleah,8,amused,
i2xleqe,8,excited,
i2xleqe,8,shocked,
i2xlf1u,8,shocked,
i2xlf1u,8,scared,
i2xlfmp,8,disappointed,
i2xlfmp,8,confused,
i2xlfvj,8,confused,
i2xlfvj,8,impressed,
i2xlg4w,8,confused,
i2xlg4w,8,curious,
i2xlgbb,8,confused,
i2xlgf9,8,confused,
i2xlgvq,8,confused,
i2xlgvq,8,excited,
i2xlhmp,8,love,
i2xlile,8,confused,
i2xlile,8,amused,
i2xlj23,8,scared,
i2xlj23,8,confused,
i2xlk0a,8,confused,
i2xlkoe,8,shocked,
i2xlkoe,8,excited,
i2xlkoe,8,confused,
i2xlm4m,8,confused,
i2xlm4m,8,shocked,
i2xlm9c,8,excited,
i2xlmdq,8,confused,
i2xlmdq,8,curious,
i2xlmmk,8,disappointed,
i2xlmmk,8,confused,
i2xload,8,sad,
i2xload,8,love,
i2xlocj,8,confused,
i2xlocj,8,amused,
i2xlpib,8,confused,
i2xlpib,8,amused,
i2xlpjb,8,angry,
i2xlpjb,8,confused,
i2xlpv8,8,shocked,
i2xlpv8,8,excited,
i2xls96,8,confused,
i2xlt1q,8,shocked,
i2xlt1q,8,excited,
i2xlugh,8,confused,
i2xlugh,8,disappointed,
i2xlva3,8,impressed,
i2xlvmp,8,confused,
i2xlwgc,8,confused,
i2xlxq7,8,confused,
i2xly1i,8,angry,
i2xly1i,8,disappointed,
i2xly1i,8,confused,
i2xlzcz,8,confused,
i2xlzcz,8,curious,
i2xm00j,8,confused,
i2xm0fi,8,confused,
i2xm0fi,8,impressed,
i2xm0oi,8,impressed,
i2xm0u6,8,confused,
i2xm0u6,8,amused,
i2xm0uq,8,amused,
i2xm0zi,8,confused,
i2xm1mm,8,confused,
i2xm1mm,8,impressed,
i2xm1t8,8,confused,
i2xm285,8,excited,
i2xm2m4,8,confused,
i2xm3om,8,confused,
i2xm3om,8,impressed,
i2xm4ex,8,confused,
i2xm4ex,8,curious,
i2xm4m7,8,confused,
i2xm5qq,8,confused,
i2xm5qq,8,shocked,
i2xm5s2,8,confused,
i2xm67h,8,sad,
i2xm69q,8,shocked,
i2xm69q,8,excited,
i2xm6xe,8,confused,
i2xm6xe,8,disappointed,
i2xm6y1,8,confused,
i2xm6y1,8,curious,
i2xm7q7,8,love,
i2xm7q7,8,impressed,
i2xm8co,8,impressed,
i2xm8co,8,excited,
i2xm9io,8,excited,
i2xm9xe,8,confused,
i2xm9xe,8,angry,
i2xmacr,8,confused,
i2xmasl,8,confused,
i2xmasl,8,amused,
i2xmawm,8,shocked,
i2xmawm,8,confused,
i2xmawm,8,amused,
i2xmb0m,8,amused,
i2xmb8e,8,confused,
i2xmb8e,8,impressed,
i2xmcck,8,confused,
i2xmd70,8,confused,
i2xmdmf,8,confused,
i2xmeqi,8,excited,
i2xmeqi,8,impressed,
i2xmf1y,8,excited,
i2xmf1y,8,love,
i2xmf41,8,confused,
i2xmf9i,8,confused,
i2xmg91,8,confused,
i2xmgwg,8,excited,
i2xmgwg,8,love,
i2xmgwg,8,impressed,
i2xmhpo,8,confused,
i2xmhpo,8,curious,
i2xmi2l,8,confused,
i2xmip0,8,confused,
i2xmip0,8,sad,
i2xmj23,8,impressed,
i2xmkdy,8,confused,
i2xmkdy,8,impressed,
i2xmm5u,8,confused,
i2xmmfu,8,sad,
i2xmmfu,8,disappointed,
i2xmnb6,8,confused,
i2xmnb6,8,impressed,
i2xmnlw,8,love,
i2xmnlw,8,confused,
i2xmo97,8,confused,
i2xmo97,8,curious,
i2xmod8,8,excited,
i2xmod8,8,confused,
i2xmpcw,8,confused,
i2xmpcw,8,impressed,
i2xmpwp,8,confused,
i2xmpwp,8,concerned,
i2xmq0q,8,confused,
i2xmq0q,8,amused,
i2xmqha,8,angry,
i2xmqha,8,disappointed,
i2xmqpf,8,confused,
i2xmr2z,8,shocked,
i2xmr2z,8,impressed,
i2xmsfe,8,confused,
i2xmsfe,8,annoyed,
i2xmsfs,8,confused,
i2xmsfs,8,scared,
i2xmu3t,8,confused,
i2xmu3t,8,curious,
i2xmukt,8,amused,
i2xmuln,8,disappointed,
i2xmuln,8,excited,
i2xmumj,8,confused,
i2xmvfz,8,excited,
i2xmvfz,8,impressed,
i2xmvie,8,amused,
i2xmvie,8,confused,
i2xmvrz,8,tense,
i2xmvw9,8,confused,
i2xmvw9,8,curious,
i2xmwfm,8,excited,
i2xmx02,8,concerned,
i2xmx02,8,anxious,
i2xmx0a,8,confused,
i2xmxtt,8,sad,
i2xmxtt,8,disappointed,
i2xn02z,8,confused,
i2xn02z,8,curious,
i2xn03n,8,shocked,
i2xn03n,8,angry,
i2xn127,8,confused,
i2xn1fj,8,confused,
i2xn1q1,8,confused,
i2xn1q1,8,impressed,
i2xn2jb,8,impressed,
i2xn2mn,8,confused,
i2xn3s4,8,confused,
i2xn66j,8,excited,
i2xn70h,8,shocked,
i2xn70h,8,confused,
i2xn7hv,8,angry,
i2xn7hv,8,sympathetic,
i2xn9oc,8,impressed,
i2xna9y,8,confused,
i2xnapb,8,confused,
i2xnapb,8,concerned,
i2xnaq6,8,confused,
i2xnaq6,8,disappointed,
i2xnbls,8,impressed,
i2xnbls,8,surprised,
i2xnbzg,8,curious,
i2xnbzg,8,intrigued,
i2xnflz,8,confused,
i2xnflz,8,impressed,
i2xnfsa,8,excited,
i2xnfsa,8,confused,
i2xnh21,8,shocked,
i2xnh21,8,excited,
i2xnh21,8,confused,
i2xnh21,8,sad,
i2xnhig,8,confused,
i2xnhmm,8,confused,
i2xnhmm,8,curious,
i2xnhoz,8,confused,
